order_id,order_date,customer_type,discount_code,net_sales,units,aov,upt,skus
ord_102515,2025-03-21,subscriber,,312.9,5,312.9,5,CYM-COL-30|CYM-CRE-30|CYM-OMG-60|CYM-GLU-30|CYM-VTC-30
ord_102516,2025-03-21,returning,,227.0,4,227.0,4,CYM-CRE-30|CYM-COL-30|CYM-PRO-30|CYM-ASH-30
ord_102517,2025-03-21,returning,,221.0,4,221.0,4,CYM-VTC-30|CYM-ASH-30|CYM-MTB-30|CYM-MAG-30
ord_102518,2025-03-21,subscriber,SUB15,40.16,1,40.16,1,CYM-CRE-30
ord_102519,2025-03-21,returning,FRIEND10,58.5,1,58.5,1,CYM-PRO-30
ord_102520,2025-03-21,new,FRIEND10,207.0,4,207.0,4,CYM-VTC-30|CYM-COL-30|CYM-PRO-30|CYM-CRE-30
ord_102521,2025-03-21,subscriber,,136.5,2,136.5,2,CYM-COL-30|CYM-MAG-30
ord_102522,2025-03-21,new,,233.0,4,233.0,4,CYM-ASH-30|CYM-VTD-30|CYM-GLU-30|CYM-MTB-30
ord_102523,2025-03-21,returning,,146.0,2,146.0,2,CYM-GLU-30|CYM-COL-30
ord_102524,2025-03-21,returning,,165.0,3,165.0,3,CYM-VTD-30|CYM-ASH-30|CYM-COL-30
ord_102525,2025-03-21,subscriber,SUB15,55.34,1,55.34,1,CYM-MAG-30
ord_102526,2025-03-21,new,SUB15,184.45,4,184.45,4,CYM-CRE-30|CYM-OMG-60|CYM-PRO-30|CYM-VTC-30
ord_102527,2025-03-21,new,,149.0,3,149.0,3,CYM-OMG-60|CYM-CRE-30|CYM-ASH-30
ord_102528,2025-03-21,subscriber,,119.7,2,119.7,2,CYM-ASH-30|CYM-PRO-30
ord_102529,2025-03-21,subscriber,,47.25,1,47.25,1,CYM-CRE-30
ord_102530,2025-03-21,new,,65.0,1,65.0,1,CYM-PRO-30
ord_102531,2025-03-21,new,,58.0,1,58.0,1,CYM-MTB-30
ord_102532,2025-03-21,subscriber,FRIEND10,137.97,3,137.97,3,CYM-CRE-30|CYM-ASH-30|CYM-VTC-30
ord_102533,2025-03-21,subscriber,,234.15,4,234.15,4,CYM-ASH-30|CYM-COL-30|CYM-MTB-30|CYM-VTD-30
ord_102534,2025-03-21,new,,62.0,1,62.0,1,CYM-MAG-30
ord_102535,2025-03-21,subscriber,,71.4,1,71.4,1,CYM-COL-30
ord_102536,2025-03-21,new,,49.0,1,49.0,1,CYM-ASH-30
ord_102537,2025-03-21,new,,276.0,5,276.0,5,CYM-MAG-30|CYM-CRE-30|CYM-ASH-30|CYM-COL-30|CYM-VTC-30
ord_102538,2025-03-21,subscriber,FRIEND10,73.71,1,73.71,1,CYM-GLU-30
ord_102539,2025-03-21,new,,159.0,3,159.0,3,CYM-CRE-30|CYM-MAG-30|CYM-VTC-30
ord_102540,2025-03-21,returning,,58.0,1,58.0,1,CYM-MTB-30
ord_102541,2025-03-21,returning,,49.0,1,49.0,1,CYM-ASH-30
ord_102542,2025-03-21,subscriber,,136.5,2,136.5,2,CYM-MAG-30|CYM-COL-30
ord_102543,2025-03-21,new,,78.0,1,78.0,1,CYM-GLU-30
ord_102544,2025-03-21,subscriber,,97.65,2,97.65,2,CYM-CRE-30|CYM-VTD-30
ord_102545,2025-03-21,subscriber,SUB15,147.26,3,147.26,3,CYM-MTB-30|CYM-CRE-30|CYM-MAG-30
ord_102546,2025-03-21,subscriber,,98.7,2,98.7,2,CYM-CRE-30|CYM-ASH-30
ord_102547,2025-03-21,new,,100.0,2,100.0,2,CYM-VTC-30|CYM-VTD-30
ord_102548,2025-03-21,returning,,117.0,2,117.0,2,CYM-VTC-30|CYM-PRO-30
ord_102549,2025-03-21,new,WELCOME10,128.7,2,128.7,2,CYM-GLU-30|CYM-PRO-30
ord_102550,2025-03-21,subscriber,,252.0,4,252.0,4,CYM-VTD-30|CYM-VTC-30|CYM-MAG-30|CYM-GLU-30
ord_102551,2025-03-21,returning,,305.0,5,305.0,5,CYM-MTB-30|CYM-COL-30|CYM-VTC-30|CYM-ASH-30|CYM-GLU-30
ord_102552,2025-03-21,new,,107.0,2,107.0,2,CYM-CRE-30|CYM-MAG-30
ord_102553,2025-03-21,returning,,62.0,1,62.0,1,CYM-MAG-30
ord_102554,2025-03-21, subscriber ,SUB15,107.1,2,107.1,2,CYM-MTB-30|CYM-MAG-30
ord_102555,2025-03-21,subscriber,,51.45,1,51.45,1,CYM-ASH-30
ord_102556,2025-03-21,returning,,58.0,1,58.0,1,CYM-MTB-30
ord_102557,2025-03-21,subscriber,,118.65,2,118.65,2,CYM-CRE-30|CYM-COL-30
ord_102558,2025-03-21,subscriber,,54.6,1,54.6,1,CYM-VTC-30
ord_102559,2025-03-21,new,,100.0,2,100.0,2,CYM-OMG-60|CYM-CRE-30
ord_102560,2025-03-21,returning,,68.0,1,68.0,1,CYM-COL-30
ord_102561,2025-03-21,new,,172.0,3,172.0,3,CYM-COL-30|CYM-OMG-60|CYM-ASH-30
ord_102562,2025-03-21,subscriber,,299.25,5,299.25,5,CYM-GLU-30|CYM-VTD-30|CYM-MTB-30|CYM-ASH-30|CYM-VTC-30
ord_102563,2025-03-21,returning,,140.0,2,140.0,2,CYM-GLU-30|CYM-MAG-30
ord_102564,2025-03-21,returning,,162.0,3,162.0,3,CYM-CRE-30|CYM-OMG-60|CYM-MAG-30
ord_102565,2025-03-21,returning,,201.0,3,201.0,3,CYM-OMG-60|CYM-COL-30|CYM-GLU-30
ord_102566,2025-03-21,returning,,220.0,4,220.0,4,CYM-VTD-30|CYM-CRE-30|CYM-GLU-30|CYM-ASH-30
ord_102567,2025-03-21,subscriber,,217.35,4,217.35,4,CYM-MTB-30|CYM-VTC-30|CYM-VTD-30|CYM-ASH-30
ord_102568,2025-03-21,subscriber,,47.25,1,47.25,1,CYM-CRE-30
ord_102569,2025-03-21,new,WELCOME10,166.5,3,166.5,3,CYM-GLU-30|CYM-MTB-30|CYM-ASH-30
ord_102570,2025-03-21,subscriber,,150.15,2,150.15,2,CYM-GLU-30|CYM-PRO-30
ord_102571,2025-03-21,new,,243.0,4,243.0,4,CYM-PRO-30|CYM-VTD-30|CYM-GLU-30|CYM-VTC-30
ord_102572,2025-03-21,new,,191.0,3,191.0,3,CYM-OMG-60|CYM-GLU-30|CYM-MTB-30
ord_102573,2025-03-21,subscriber,,170.1,3,170.1,3,CYM-CRE-30|CYM-PRO-30|CYM-VTC-30
ord_102574,2025-03-21,subscriber,WELCOME10,132.3,2,132.3,2,CYM-GLU-30|CYM-MAG-30
ord_102575,2025-03-21,subscriber,SUB15,69.61,1,69.61,1,CYM-GLU-30
ord_102576,2025-03-21,subscriber,,47.25,1,47.25,1,CYM-CRE-30
ord_102577,2025-03-21,new,,107.0,2,107.0,2,CYM-MTB-30|CYM-ASH-30
ord_102578,2025-03-21,subscriber,,65.1,1,65.1,1,CYM-MAG-30
ord_102579,2025-03-21,subscriber,,81.9,1,81.9,1,CYM-GLU-30
ord_102580,2025-03-21,returning,,62.0,1,62.0,1,CYM-MAG-30
ord_102581,2025-03-21,returning,,113.0,2,113.0,2,CYM-PRO-30|CYM-VTD-30
ord_102582,2025-03-21,new,WELCOME10,134.1,3,134.1,3,CYM-VTD-30|CYM-VTC-30|CYM-ASH-30
ord_102583,2025-03-21,subscriber,,81.9,1,81.9,1,CYM-GLU-30
ord_102584,2025-03-21,subscriber,,51.45,1,51.45,1,CYM-ASH-30
ord_102585,2025-03-22,new,,111.0,2,111.0,2,CYM-MAG-30|CYM-ASH-30
ord_102586,2025-03-22,subscriber,,81.9,1,81.9,1,CYM-GLU-30
ord_102587,2025-03-22,subscriber,,261.45,4,261.45,4,CYM-VTD-30|CYM-PRO-30|CYM-GLU-30|CYM-MTB-30
ord_102588,2025-03-22,subscriber,,51.45,1,51.45,1,CYM-ASH-30
ord_102589,2025-03-22,subscriber,,54.6,1,54.6,1,CYM-VTC-30
ord_102590,2025-03-22,subscriber,,65.1,1,65.1,1,CYM-MAG-30
ord_102591,2025-03-22,new,,158.0,3,158.0,3,CYM-MTB-30|CYM-OMG-60|CYM-CRE-30
ord_102592,2025-03-22,subscriber,,50.4,1,50.4,1,CYM-VTD-30
ord_102593,2025-03-22,subscriber,SUB15,109.78,2,109.78,2,CYM-MTB-30|CYM-PRO-30
ord_102594,2025-03-22,returning,,48.0,1,48.0,1,CYM-VTD-30
ord_102595,2025-03-22,returning,,62.0,1,62.0,1,CYM-MAG-30
ord_102596,2025-03-22,subscriber,SUB15,162.44,3,162.44,3,CYM-VTC-30|CYM-MAG-30|CYM-COL-30
ord_102597,2025-03-22,new,FRIEND10,163.8,3,163.8,3,CYM-COL-30|CYM-MAG-30|CYM-VTC-30
ord_102598,2025-03-22,subscriber,,116.55,2,116.55,2,CYM-MAG-30|CYM-ASH-30
ord_102599,2025-03-22,returning,,142.0,3,142.0,3,CYM-CRE-30|CYM-VTD-30|CYM-ASH-30
ord_102600,2025-03-22,new,,78.0,1,78.0,1,CYM-GLU-30
ord_102601,2025-03-22,returning,,136.0,2,136.0,2,CYM-MTB-30|CYM-GLU-30
ord_102602,2025-03-22,subscriber,,176.4,3,176.4,3,CYM-VTD-30|CYM-OMG-60|CYM-PRO-30
ord_102603,2025-03-22,new,,126.0,2,126.0,2,CYM-COL-30|CYM-MTB-30
ord_102604,2025-03-22,new,,162.0,3,162.0,3,CYM-VTD-30|CYM-ASH-30|CYM-PRO-30
ord_102605,2025-03-22,new,,117.0,2,117.0,2,CYM-VTC-30|CYM-PRO-30
ord_102606,2025-03-22,subscriber,,65.1,1,65.1,1,CYM-MAG-30
ord_102607,2025-03-22,new,,123.0,2,123.0,2,CYM-COL-30|CYM-OMG-60
ord_102608,2025-03-22,new,,127.0,2,127.0,2,CYM-ASH-30|CYM-GLU-30
ord_102609,2025-03-22,new,,52.0,1,52.0,1,CYM-VTC-30
ord_102610,2025-03-22,subscriber,,68.25,1,68.25,1,CYM-PRO-30
ord_102611,2025-03-22,new,,58.0,1,58.0,1,CYM-MTB-30
ord_102612,2025-03-22,subscriber,,169.05,3,169.05,3,CYM-CRE-30|CYM-VTD-30|CYM-COL-30
ord_102613,2025-03-22,subscriber,,97.65,2,97.65,2,CYM-CRE-30|CYM-VTD-30
ord_102614,2025-03-22,subscriber,,65.1,1,65.1,1,CYM-MAG-30
ord_102615,2025-03-22,returning,,48.0,1,48.0,1,CYM-VTD-30
ord_102616,2025-03-22,returning,SUB15,104.55,2,104.55,2,CYM-GLU-30|CYM-CRE-30
ord_102617,2025-03-22,subscriber,,265.65,4,265.65,4,CYM-OMG-60|CYM-COL-30|CYM-GLU-30|CYM-VTC-30
ord_102618,2025-03-22,subscriber,,50.4,1,50.4,1,CYM-VTD-30
ord_102619,2025-03-22,new,,55.0,1,55.0,1,CYM-OMG-60
ord_102620,2025-03-22,new,,163.0,3,163.0,3,CYM-MAG-30|CYM-VTC-30|CYM-ASH-30
ord_102621,2025-03-22,returning,,45.0,1,45.0,1,CYM-CRE-30
ord_102622,2025-03-22,new,,45.0,1,45.0,1,CYM-CRE-30
ord_102623,2025-03-22,new,,253.0,4,253.0,4,CYM-VTC-30|CYM-COL-30|CYM-GLU-30|CYM-OMG-60
ord_102624,2025-03-22,new,,48.0,1,48.0,1,CYM-VTD-30
ord_102625,2025-03-22,subscriber,,60.9,1,60.9,1,CYM-MTB-30
ord_102626,2025-03-22,returning,WELCOME10,101.7,2,101.7,2,CYM-MTB-30|CYM-OMG-60
ord_102627,2025-03-22,returning,,250.0,4,250.0,4,CYM-GLU-30|CYM-MTB-30|CYM-ASH-30|CYM-PRO-30
ord_102628,2025-03-22,subscriber,,108.15,2,108.15,2,CYM-CRE-30|CYM-MTB-30
ord_102629,2025-03-22,returning,,78.0,1,78.0,1,CYM-GLU-30
ord_102630,2025-03-22,subscriber,,139.65,2,139.65,2,CYM-OMG-60|CYM-GLU-30
ord_102631,2025-03-22,new,,78.0,1,78.0,1,CYM-GLU-30
ord_102632,2025-03-22,returning,,45.0,1,45.0,1,CYM-CRE-30
ord_102633,2025-03-22,new,,107.0,2,107.0,2,CYM-MTB-30|CYM-ASH-30
ord_102634,2025-03-22,returning,,172.0,3,172.0,3,CYM-MTB-30|CYM-VTC-30|CYM-MAG-30
ord_102635,2025-03-22,returning,,106.0,2,106.0,2,CYM-VTD-30|CYM-MTB-30
ord_102636,2025-03-22,new,,93.0,2,93.0,2,CYM-VTD-30|CYM-CRE-30
ord_102637,2025-03-22,returning,,107.0,2,107.0,2,CYM-VTC-30|CYM-OMG-60
ord_102638,2025-03-22,subscriber,FRIEND10,61.43,1,61.43,1,CYM-PRO-30
ord_102639,2025-03-22,new,FRIEND10,101.7,2,101.7,2,CYM-COL-30|CYM-CRE-30
ord_102640,2025-03-22,returning,,127.0,2,127.0,2,CYM-MAG-30|CYM-PRO-30
ord_102641,2025-03-22,subscriber,,333.9,5,333.9,5,CYM-MAG-30|CYM-GLU-30|CYM-PRO-30|CYM-COL-30|CYM-CRE-30
ord_102642,2025-03-22,returning,WELCOME10,44.1,1,44.1,1,CYM-ASH-30
ord_102643,2025-03-22,subscriber,,133.35,2,133.35,2,CYM-ASH-30|CYM-GLU-30
ord_102644,2025-03-22,subscriber,,81.9,1,81.9,1,CYM-GLU-30
ord_102645,2025-03-22,subscriber,,57.75,1,57.75,1,CYM-OMG-60
ord_102646,2025-03-22,subscriber,,136.5,2,136.5,2,CYM-GLU-30|CYM-VTC-30
ord_102647,2025-03-22,subscriber,WELCOME10,128.52,2,128.52,2,CYM-GLU-30|CYM-MTB-30
ord_102648,2025-03-22,new,,55.0,1,55.0,1,CYM-OMG-60
ord_102649,2025-03-22,new,,275.0,5,275.0,5,CYM-CRE-30|CYM-MTB-30|CYM-ASH-30|CYM-COL-30|CYM-OMG-60
ord_102650,2025-03-22,returning,,68.0,1,68.0,1,CYM-COL-30
ord_102651,2025-03-22,returning,,113.0,2,113.0,2,CYM-PRO-30|CYM-VTD-30
ord_102652,2025-03-22,subscriber,,51.45,1,51.45,1,CYM-ASH-30
ord_102653,2025-03-22,subscriber,WELCOME10,54.81,1,54.81,1,CYM-MTB-30
ord_102654,2025-03-22,subscriber,WELCOME10,61.43,1,61.43,1,CYM-PRO-30
ord_102655,2025-03-22,subscriber,,65.1,1,65.1,1,CYM-MAG-30
ord_102656,2025-03-22,returning,,100.0,2,100.0,2,CYM-OMG-60|CYM-CRE-30
ord_102657,2025-03-22,new,,78.0,1,78.0,1,CYM-GLU-30
ord_102658,2025-03-22,subscriber,,65.1,1,65.1,1,CYM-MAG-30
ord_102659,2025-03-22,new,,143.0,2,143.0,2,CYM-PRO-30|CYM-GLU-30
ord_102660,2025-03-22,returning,SUB15,38.25,1,38.25,1,CYM-CRE-30
ord_102661,2025-03-22,subscriber,,142.8,2,142.8,2,CYM-GLU-30|CYM-MTB-30
ord_102662,2025-03-22,returning,,58.0,1,58.0,1,CYM-MTB-30
ord_102663,2025-03-23,subscriber,,68.25,1,68.25,1,CYM-PRO-30
ord_102664,2025-03-23,subscriber,,183.75,3,183.75,3,CYM-ASH-30|CYM-VTD-30|CYM-GLU-30
ord_102665,2025-03-23,returning,WELCOME10,40.5,1,40.5,1,CYM-CRE-30
ord_102666,2025-03-23,subscriber,,129.15,2,129.15,2,CYM-COL-30|CYM-OMG-60
ord_102667,2025-03-23,new,,65.0,1,65.0,1,CYM-PRO-30
ord_102668,2025-03-23,subscriber,,133.35,2,133.35,2,CYM-ASH-30|CYM-GLU-30
ord_102669,2025-03-23,subscriber,,118.65,2,118.65,2,CYM-VTD-30|CYM-PRO-30
ord_102670,2025-03-23,returning,SUB15,113.05,2,113.05,2,CYM-OMG-60|CYM-GLU-30
ord_102671,2025-03-23,subscriber,,126.0,2,126.0,2,CYM-COL-30|CYM-VTC-30
ord_102672,2025-03-23,new,,49.0,1,49.0,1,CYM-ASH-30
ord_102673,2025-03-23,subscriber,,240.45,4,240.45,4,CYM-CRE-30|CYM-MTB-30|CYM-GLU-30|CYM-VTD-30
ord_102674,2025-03-23,subscriber,,153.3,3,153.3,3,CYM-ASH-30|CYM-VTC-30|CYM-CRE-30
ord_102675,2025-03-23,subscriber,,204.75,3,204.75,3,CYM-COL-30|CYM-GLU-30|CYM-ASH-30
ord_102676,2025-03-23,subscriber,WELCOME10,58.59,1,58.59,1,CYM-MAG-30
ord_102677,2025-03-23,subscriber,,218.4,4,218.4,4,CYM-VTC-30|CYM-CRE-30|CYM-MAG-30|CYM-ASH-30
ord_102678,2025-03-23,returning,WELCOME10,126.0,2,126.0,2,CYM-MAG-30|CYM-GLU-30
ord_102679,2025-03-23,new,,133.0,2,133.0,2,CYM-OMG-60|CYM-GLU-30
ord_102680,2025-03-23,subscriber,,291.9,5,291.9,5,CYM-OMG-60|CYM-VTD-30|CYM-CRE-30|CYM-COL-30|CYM-MAG-30
ord_102681,2025-03-23,subscriber,SUB15,130.31,2,130.31,2,CYM-GLU-30|CYM-COL-30
ord_102682,2025-03-23,subscriber,,68.25,1,68.25,1,CYM-PRO-30
ord_102683,2025-03-23,subscriber,,231.0,4,231.0,4,CYM-VTC-30|CYM-VTD-30|CYM-OMG-60|CYM-PRO-30
ord_102684,2025-03-23,subscriber,WELCOME10,143.64,3,143.64,3,CYM-MTB-30|CYM-ASH-30|CYM-CRE-30
ord_102685,2025-03-23,subscriber,WELCOME10,122.85,2,122.85,2,CYM-MAG-30|CYM-COL-30
ord_102686,2025-03-23,subscriber,,326.55,5,326.55,5,CYM-OMG-60|CYM-PRO-30|CYM-CRE-30|CYM-COL-30|CYM-GLU-30
ord_102687,2025-03-23,returning,,240.0,4,240.0,4,CYM-PRO-30|CYM-COL-30|CYM-MTB-30|CYM-ASH-30
ord_102688,2025-03-23,new,,55.0,1,55.0,1,CYM-OMG-60
ord_102689,2025-03-23,subscriber,,119.7,2,119.7,2,CYM-VTC-30|CYM-MAG-30
ord_102690,2025-03-23,subscriber,,101.85,2,101.85,2,CYM-VTD-30|CYM-ASH-30
ord_102691,2025-03-23,new,,178.0,3,178.0,3,CYM-VTC-30|CYM-COL-30|CYM-MTB-30
ord_102692,2025-03-23,subscriber,,65.1,1,65.1,1,CYM-MAG-30
ord_102693,2025-03-23,returning,,62.0,1,62.0,1,CYM-MAG-30
ord_102694,2025-03-23,returning,WELCOME10,170.1,3,170.1,3,CYM-GLU-30|CYM-ASH-30|CYM-MAG-30
ord_102695,2025-03-23,new,,178.0,3,178.0,3,CYM-GLU-30|CYM-CRE-30|CYM-OMG-60
ord_102696,2025-03-23,new,,48.0,1,48.0,1,CYM-VTD-30
ord_102697,2025-03-23,subscriber,,153.3,2,153.3,2,CYM-GLU-30|CYM-COL-30
ord_102698,2025-03-23,returning,,113.0,2,113.0,2,CYM-CRE-30|CYM-COL-30
ord_102699,2025-03-23,new,,140.0,2,140.0,2,CYM-GLU-30|CYM-MAG-30
ord_102700,2025-03-23,returning,,52.0,1,52.0,1,CYM-VTC-30
ord_102701,2025-03-23,new,,62.0,1,62.0,1,CYM-MAG-30
ord_102702,2025-03-23,subscriber,,108.15,2,108.15,2,CYM-VTD-30|CYM-OMG-60
ord_102703,2025-03-23,new,,45.0,1,45.0,1,CYM-CRE-30
ord_102704,2025-03-23,subscriber,,139.65,2,139.65,2,CYM-COL-30|CYM-PRO-30
ord_102705,2025-03-23,returning,SUB15,44.2,1,44.2,1,CYM-VTC-30
ord_102706,2025-03-23,new,FRIEND10,43.2,1,43.2,1,CYM-VTD-30
ord_102707,2025-03-23,subscriber,,182.7,3,182.7,3,CYM-COL-30|CYM-MTB-30|CYM-VTD-30
ord_102708,2025-03-23,new,,100.0,2,100.0,2,CYM-VTC-30|CYM-VTD-30
ord_102709,2025-03-23,returning,,55.0,1,55.0,1,CYM-OMG-60
ord_102710,2025-03-23,subscriber,,214.2,4,214.2,4,CYM-VTD-30|CYM-VTC-30|CYM-ASH-30|CYM-OMG-60
ord_102711,2025-03-23,subscriber,,54.6,1,54.6,1,CYM-VTC-30
ord_102712,2025-03-23,subscriber,,197.4,3,197.4,3,CYM-VTC-30|CYM-GLU-30|CYM-MTB-30
ord_102713,2025-03-23,subscriber,WELCOME10,122.85,2,122.85,2,CYM-MAG-30|CYM-COL-30
ord_102714,2025-03-23,subscriber,,115.5,2,115.5,2,CYM-VTD-30|CYM-MAG-30
ord_102715,2025-03-23,returning,,126.0,2,126.0,2,CYM-COL-30|CYM-MTB-30
ord_102716,2025-03-24,subscriber,,60.9,1,60.9,1,CYM-MTB-30
ord_102717,2025-03-24,subscriber,,54.6,1,54.6,1,CYM-VTC-30
ord_102718,2025-03-24,new,,165.0,3,165.0,3,CYM-CRE-30|CYM-VTC-30|CYM-COL-30
ord_102719,2025-03-24,subscriber,WELCOME10,94.5,2,94.5,2,CYM-OMG-60|CYM-CRE-30
ord_102720,2025-03-24,new,SUB15,253.3,5,253.3,5,CYM-MTB-30|CYM-MAG-30|CYM-OMG-60|CYM-GLU-30|CYM-CRE-30
ord_102721,2025-03-24,subscriber,,65.1,1,65.1,1,CYM-MAG-30
ord_102722,2025-03-24,subscriber,WELCOME10,156.87,3,156.87,3,CYM-ASH-30|CYM-MAG-30|CYM-OMG-60
ord_102723,2025-03-24,subscriber,,136.5,2,136.5,2,CYM-GLU-30|CYM-VTC-30
ord_102724,2025-03-24,subscriber,,101.85,2,101.85,2,CYM-CRE-30|CYM-VTC-30
ord_102725,2025-03-24,returning,,220.0,4,220.0,4,CYM-MAG-30|CYM-MTB-30|CYM-CRE-30|CYM-OMG-60
ord_102726,2025-03-24,returning,,155.0,3,155.0,3,CYM-VTD-30|CYM-VTC-30|CYM-OMG-60
ord_102727,2025-03-24,subscriber,,118.65,2,118.65,2,CYM-CRE-30|CYM-COL-30
ord_102728,2025-03-24,new,,97.0,2,97.0,2,CYM-ASH-30|CYM-VTD-30
ord_102729,2025-03-24,subscriber,,217.35,4,217.35,4,CYM-VTC-30|CYM-MTB-30|CYM-ASH-30|CYM-VTD-30
ord_102730,2025-03-24,returning,,55.0,1,55.0,1,CYM-OMG-60
ord_102731,2025-03-24,new,WELCOME10,58.5,1,58.5,1,CYM-PRO-30
ord_102732,2025-03-24,subscriber,,81.9,1,81.9,1,CYM-GLU-30
ord_102733,2025-03-24,new,,65.0,1,65.0,1,CYM-PRO-30
ord_102734,2025-03-24,subscriber,,50.4,1,50.4,1,CYM-VTD-30
ord_102735,2025-03-24,new,,45.0,1,45.0,1,CYM-CRE-30
ord_102736,2025-03-24,returning,SUB15,137.7,3,137.7,3,CYM-OMG-60|CYM-MAG-30|CYM-CRE-30
ord_102737,2025-03-24,new,,110.0,2,110.0,2,CYM-VTC-30|CYM-MTB-30
ord_102738,2025-03-24,subscriber,,299.25,5,299.25,5,CYM-VTD-30|CYM-COL-30|CYM-MTB-30|CYM-ASH-30|CYM-MAG-30
ord_102739,2025-03-24,returning,SUB15,41.65,1,41.65,1,CYM-ASH-30
ord_102740,2025-03-24,returning,,197.0,4,197.0,4,CYM-OMG-60|CYM-VTD-30|CYM-ASH-30|CYM-CRE-30
ord_102741,2025-03-24,subscriber,,108.15,2,108.15,2,CYM-VTD-30|CYM-OMG-60
ord_102742,2025-03-24,subscriber,,60.9,1,60.9,1,CYM-MTB-30
ord_102743,2025-03-24,returning,SUB15,168.3,3,168.3,3,CYM-GLU-30|CYM-OMG-60|CYM-PRO-30
ord_102744,2025-03-24,new,,48.0,1,48.0,1,CYM-VTD-30
ord_102745,2025-03-24,returning,,52.0,1,52.0,1,CYM-VTC-30
ord_102746,2025-03-24,returning,WELCOME10,83.7,2,83.7,2,CYM-VTD-30|CYM-CRE-30
ord_102747,2025-03-24,subscriber,,126.0,2,126.0,2,CYM-OMG-60|CYM-PRO-30
ord_102748,2025-03-24,subscriber,,163.8,3,163.8,3,CYM-CRE-30|CYM-ASH-30|CYM-MAG-30
ord_102749,2025-03-24,new,,55.0,1,55.0,1,CYM-OMG-60
ord_102750,2025-03-24,new,FRIEND10,52.2,1,52.2,1,CYM-MTB-30
ord_102751,2025-03-24,new,,65.0,1,65.0,1,CYM-PRO-30
ord_102752,2025-03-24,new,,52.0,1,52.0,1,CYM-VTC-30
ord_102753,2025-03-24,subscriber,,71.4,1,71.4,1,CYM-COL-30
ord_102754,2025-03-24,subscriber,,105.0,2,105.0,2,CYM-OMG-60|CYM-CRE-30
ord_102755,2025-03-24,subscriber,,316.05,5,316.05,5,CYM-MAG-30|CYM-CRE-30|CYM-COL-30|CYM-GLU-30|CYM-VTD-30
ord_102756,2025-03-24,new,,55.0,1,55.0,1,CYM-OMG-60
ord_102757,2025-03-24,returning,,123.0,2,123.0,2,CYM-COL-30|CYM-OMG-60
ord_102758,2025-03-24,new,,78.0,1,78.0,1,CYM-GLU-30
ord_102759,2025-03-24,returning,,62.0,1,62.0,1,CYM-MAG-30
ord_102760,2025-03-24,new,WELCOME10,175.5,3,175.5,3,CYM-GLU-30|CYM-VTC-30|CYM-PRO-30
ord_102761,2025-03-24,subscriber,,122.85,2,122.85,2,CYM-OMG-60|CYM-MAG-30
ord_102762,2025-03-24,returning,,123.0,2,123.0,2,CYM-PRO-30|CYM-MTB-30
ord_102763,2025-03-24, new ,,252.0,4,252.0,4,CYM-VTD-30|CYM-GLU-30|CYM-MTB-30|CYM-COL-30
ord_102764,2025-03-24,returning,,49.0,1,49.0,1,CYM-ASH-30
ord_102765,2025-03-24,returning,,126.0,2,126.0,2,CYM-MTB-30|CYM-COL-30
ord_102766,2025-03-24,subscriber,WELCOME10,58.59,1,58.59,1,CYM-MAG-30
ord_102767,2025-03-24,new,,269.0,4,269.0,4,CYM-MTB-30|CYM-COL-30|CYM-GLU-30|CYM-PRO-30
ord_102768,2025-03-24,subscriber,,81.9,1,81.9,1,CYM-GLU-30
ord_102769,2025-03-24,new,,168.0,3,168.0,3,CYM-COL-30|CYM-VTD-30|CYM-VTC-30
ord_102770,2025-03-24,subscriber,,50.4,1,50.4,1,CYM-VTD-30
ord_102771,2025-03-24,returning,,130.0,2,130.0,2,CYM-COL-30|CYM-MAG-30
ord_102772,2025-03-24,subscriber,,81.9,1,81.9,1,CYM-GLU-30
ord_102773,2025-03-24,subscriber,,68.25,1,68.25,1,CYM-PRO-30
ord_102774,2025-03-24,subscriber,SUB15,109.78,2,109.78,2,CYM-GLU-30|CYM-CRE-30
ord_102775,2025-03-24,new,,114.0,2,114.0,2,CYM-VTC-30|CYM-MAG-30
ord_102776,2025-03-24,subscriber,,226.8,4,226.8,4,CYM-COL-30|CYM-OMG-60|CYM-CRE-30|CYM-VTD-30
ord_102777,2025-03-24,subscriber,,109.2,2,109.2,2,CYM-ASH-30|CYM-OMG-60
ord_102778,2025-03-24, subscriber ,,241.5,4,241.5,4,CYM-MTB-30|CYM-GLU-30|CYM-CRE-30|CYM-ASH-30
ord_102779,2025-03-24, subscriber ,FRIEND10,189.0,4,189.0,4,CYM-VTC-30|CYM-VTD-30|CYM-CRE-30|CYM-OMG-60
ord_102780,2025-03-25,returning,,159.0,3,159.0,3,CYM-VTC-30|CYM-ASH-30|CYM-MTB-30
ord_102781,2025-03-25,new,,149.0,3,149.0,3,CYM-ASH-30|CYM-VTD-30|CYM-VTC-30
ord_102782,2025-03-25,new,,45.0,1,45.0,1,CYM-CRE-30
ord_102783,2025-03-25,subscriber,,136.5,2,136.5,2,CYM-MAG-30|CYM-COL-30
ord_102784,2025-03-25,new,,226.0,4,226.0,4,CYM-GLU-30|CYM-CRE-30|CYM-OMG-60|CYM-VTD-30
ord_102785,2025-03-25,new,,172.0,3,172.0,3,CYM-PRO-30|CYM-ASH-30|CYM-MTB-30
ord_102786,2025-03-25,returning,FRIEND10,171.9,3,171.9,3,CYM-GLU-30|CYM-COL-30|CYM-CRE-30
